id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
169504,116787,93318,14563,457888,Complete,2023-06-01 08:47:39 UTC,2023-06-03 06:59:00 UTC,2023-06-07 02:10:00 UTC,,64.989997863769531
97176,67000,53637,2819,262606,Processing,2023-04-17 05:13:17 UTC,,,,64.989997863769531
100511,69290,55511,22384,271578,Processing,2023-01-03 15:30:49 UTC,,,,64.989997863769531
117388,80846,64707,1136,316926,Processing,2023-01-23 00:09:22 UTC,,,,64.989997863769531
123382,84972,67998,22445,333219,Processing,2023-05-21 10:03:14 UTC,,,,64.989997863769531
165075,113736,90885,18067,445890,Processing,2023-04-08 15:54:08 UTC,,,,64.989997863769531
44690,30786,24681,1767,120869,Returned,2023-05-24 04:16:28 UTC,2023-05-26 12:44:00 UTC,2023-05-27 14:12:00 UTC,2023-05-27 22:24:00 UTC,64.989997863769531
3284,2269,1800,18077,8882,Shipped,2023-01-14 03:32:47 UTC,2023-01-15 06:07:00 UTC,,,64.989997863769531
12350,8503,6879,1674,33405,Shipped,2023-05-20 01:12:56 UTC,2023-05-22 07:51:00 UTC,,,64.989997863769531
39488,27228,21900,16225,106771,Shipped,2023-01-14 11:46:15 UTC,2023-01-12 22:35:00 UTC,,,64.989997863769531
43474,29969,24026,12123,117563,Shipped,2023-02-01 10:21:40 UTC,2023-02-04 03:29:00 UTC,,,64.989997863769531
50058,34447,27600,1674,135339,Shipped,2023-05-10 04:22:10 UTC,2023-05-11 11:43:00 UTC,,,64.989997863769531
137959,95110,76127,28290,372638,Shipped,2023-04-09 07:23:52 UTC,2023-04-10 15:16:00 UTC,,,64.989997863769531
140607,96909,77548,27333,379751,Shipped,2023-03-09 13:56:57 UTC,2023-03-11 11:02:00 UTC,,,64.989997863769531
157110,108278,86569,18333,424343,Shipped,2023-02-09 15:51:28 UTC,2023-02-10 05:19:00 UTC,,,64.989997863769531
3656,2524,2016,2610,9889,Cancelled,2023-03-24 08:05:53 UTC,,,,65
17529,12097,9787,7051,47456,Cancelled,2023-03-24 08:11:15 UTC,,,,65
25782,17752,14363,27442,69758,Cancelled,2023-05-11 12:07:02 UTC,,,,65
38134,26285,21187,26976,103170,Cancelled,2023-01-21 12:42:07 UTC,,,,65
66620,45967,36889,2105,180114,Cancelled,2023-04-30 04:04:48 UTC,,,,65
77864,53616,42973,27681,210414,Cancelled,2023-03-26 17:24:52 UTC,,,,65
78404,53972,43263,15544,211849,Cancelled,2023-06-08 06:43:41 UTC,,,,65
90481,62340,49921,20906,244393,Cancelled,2023-03-01 04:23:01 UTC,,,,65
90603,62416,49975,16159,244719,Cancelled,2023-05-08 12:33:14 UTC,,,,65
90837,62567,50112,2537,245369,Cancelled,2023-03-25 00:15:45 UTC,,,,65
102397,70563,56529,3087,276674,Cancelled,2023-06-24 12:24:03 UTC,,,,65
108823,75013,60090,21704,294003,Cancelled,2023-04-14 03:57:48 UTC,,,,65
117955,81247,65002,17076,318498,Cancelled,2023-05-09 04:35:16 UTC,,,,65
133454,91943,73598,23894,360409,Cancelled,2023-06-08 12:22:01 UTC,,,,65
149807,103220,82636,17263,404547,Cancelled,2023-05-30 11:18:47 UTC,,,,65
150341,103584,82911,27566,406015,Cancelled,2023-05-18 14:30:26 UTC,,,,65
2018,1378,1115,27452,5481,Complete,2023-04-07 23:59:40 UTC,2023-04-09 08:04:00 UTC,2023-04-10 02:07:00 UTC,,65
29763,20485,16526,21687,80577,Complete,2023-03-21 03:36:18 UTC,2023-03-19 21:15:00 UTC,2023-03-23 15:37:00 UTC,,65
39149,26995,21727,2795,105873,Complete,2023-06-08 07:35:25 UTC,2023-06-08 20:35:00 UTC,2023-06-09 06:44:00 UTC,,65
43830,30214,24212,10045,118527,Complete,2023-02-28 01:13:08 UTC,2023-02-26 05:50:00 UTC,2023-03-01 12:51:00 UTC,,65
44318,30532,24461,10361,119868,Complete,2023-05-07 01:38:50 UTC,2023-05-06 20:39:00 UTC,2023-05-11 12:40:00 UTC,,65
54390,37467,29975,16930,147081,Complete,2023-01-07 04:04:28 UTC,2023-01-07 08:30:00 UTC,2023-01-12 07:21:00 UTC,,65
55646,38331,30681,22610,150465,Complete,2023-01-09 13:22:40 UTC,2023-01-09 20:20:00 UTC,2023-01-10 01:52:00 UTC,,65
58829,40531,32497,18927,159097,Complete,2023-04-04 02:15:59 UTC,2023-04-05 06:56:00 UTC,2023-04-09 12:01:00 UTC,,65
77949,53673,43005,22995,210644,Complete,2023-04-12 08:04:29 UTC,2023-04-12 12:04:00 UTC,2023-04-14 01:10:00 UTC,,65
80226,55230,44302,1678,216702,Complete,2023-01-10 09:47:27 UTC,2023-01-13 04:59:00 UTC,2023-01-14 13:34:00 UTC,,65
89755,61840,49540,27442,242409,Complete,2023-01-12 17:47:32 UTC,2023-01-13 00:24:00 UTC,2023-01-15 21:20:00 UTC,,65
90345,62249,49860,27401,244021,Complete,2023-06-09 10:38:13 UTC,2023-06-10 05:38:00 UTC,2023-06-13 10:15:00 UTC,,65
102944,70936,56849,18091,278139,Complete,2023-04-14 06:32:05 UTC,2023-04-15 04:28:00 UTC,2023-04-17 21:26:00 UTC,,65
105663,72807,58286,29111,285482,Complete,2023-03-14 13:32:03 UTC,2023-03-16 05:08:00 UTC,2023-03-20 10:24:00 UTC,,65
109715,75625,60564,27619,296365,Complete,2023-04-12 16:04:09 UTC,2023-04-10 10:08:00 UTC,2023-04-13 08:07:00 UTC,,65
113069,77920,62379,22343,305338,Complete,2023-05-26 23:12:54 UTC,2023-05-28 20:27:00 UTC,2023-06-02 13:32:00 UTC,,65
115240,79403,63548,18548,311180,Complete,2023-03-29 05:15:56 UTC,2023-03-31 14:43:00 UTC,2023-04-05 00:06:00 UTC,,65
115528,79608,63725,10390,311949,Complete,2023-05-10 05:16:35 UTC,2023-05-09 22:01:00 UTC,2023-05-11 07:00:00 UTC,,65
117124,80683,64568,21175,316221,Complete,2023-02-28 03:41:47 UTC,2023-02-25 18:34:00 UTC,2023-02-26 15:58:00 UTC,,65
139233,95964,76801,2610,376105,Complete,2023-03-03 13:46:33 UTC,2023-03-06 04:21:00 UTC,2023-03-09 18:15:00 UTC,,65
144082,99322,79503,10068,389096,Complete,2023-06-24 04:07:08 UTC,2023-06-25 17:03:00 UTC,2023-06-30 08:06:00 UTC,,65
144620,99696,79800,21802,390531,Complete,2023-03-08 01:22:27 UTC,2023-03-08 15:17:00 UTC,2023-03-11 16:00:00 UTC,,65
147929,101974,81638,6573,399463,Complete,2023-02-06 03:50:59 UTC,2023-02-07 00:22:00 UTC,2023-02-07 10:58:00 UTC,,65
148527,102376,81976,27790,401093,Complete,2023-03-22 10:10:51 UTC,2023-03-23 05:36:00 UTC,2023-03-23 16:36:00 UTC,,65
149657,103132,82578,26957,404131,Complete,2023-04-19 22:02:32 UTC,2023-04-21 03:04:00 UTC,2023-04-23 10:39:00 UTC,,65
150501,103689,83001,503,406452,Complete,2023-05-10 13:41:26 UTC,2023-05-11 02:17:00 UTC,2023-05-15 00:33:00 UTC,,65
164208,113150,90432,27647,443567,Complete,2023-01-14 07:29:22 UTC,2023-01-14 13:34:00 UTC,2023-01-19 00:05:00 UTC,,65
171502,118155,94437,21704,463244,Complete,2023-02-15 09:28:23 UTC,2023-02-17 09:14:00 UTC,2023-02-21 17:55:00 UTC,,65
6675,4639,3746,6675,18063,Processing,2023-06-25 05:21:18 UTC,,,,65
12702,8757,7076,22880,34369,Processing,2023-01-19 13:43:47 UTC,,,,65
26051,17939,14512,28111,70498,Processing,2023-02-16 03:07:06 UTC,,,,65
28302,19502,15759,18091,76593,Processing,2023-06-04 11:21:49 UTC,,,,65
33310,22923,18474,22895,90137,Processing,2023-02-02 10:56:23 UTC,,,,65
33878,23343,18824,26702,91664,Processing,2023-02-09 21:54:50 UTC,,,,65
43380,29904,23977,27819,117303,Processing,2023-03-25 05:52:32 UTC,,,,65
45511,31335,25106,22412,123096,Processing,2023-04-06 02:55:21 UTC,,,,65
48251,33180,26573,22895,130507,Processing,2023-02-02 16:11:48 UTC,,,,65
51114,35200,28176,3790,138208,Processing,2023-03-12 05:30:02 UTC,,,,65
52926,36443,29172,9875,143144,Processing,2023-05-26 14:10:16 UTC,,,,65
55113,37966,30387,27684,149019,Processing,2023-05-14 12:30:58 UTC,,,,65
61822,42614,34151,26976,167238,Processing,2023-01-16 09:32:35 UTC,,,,65
69850,48170,38654,27740,188778,Processing,2023-06-17 10:12:05 UTC,,,,65
77315,53245,42689,27565,208917,Processing,2023-04-09 02:10:56 UTC,,,,65
83286,57341,46025,28300,224945,Processing,2023-06-26 04:56:43 UTC,,,,65
94283,64964,51986,14914,254737,Processing,2023-05-01 13:35:37 UTC,,,,65
101591,70040,56119,21802,274503,Processing,2023-03-15 07:16:09 UTC,,,,65
112910,77819,62300,22441,304919,Processing,2023-06-06 11:25:28 UTC,,,,65
118464,81610,65295,20750,319855,Processing,2023-05-19 12:18:41 UTC,,,,65
144143,99367,79540,27819,389261,Processing,2023-04-12 11:40:11 UTC,,,,65
150961,104010,83260,6675,407694,Processing,2023-01-15 01:06:35 UTC,,,,65
152959,105413,84357,28300,413173,Processing,2023-05-20 09:56:00 UTC,,,,65
156264,107699,86125,436,422066,Processing,2023-05-25 04:28:56 UTC,,,,65
165919,114321,91364,27893,448154,Processing,2023-03-28 15:02:12 UTC,,,,65
166154,114494,91499,28216,448784,Processing,2023-05-20 15:03:29 UTC,,,,65
176164,121367,97052,547,475794,Processing,2023-01-11 05:41:43 UTC,,,,65
25247,17398,14071,22880,68315,Returned,2023-05-05 12:20:07 UTC,2023-05-08 00:58:00 UTC,2023-05-13 00:11:00 UTC,2023-05-15 20:11:00 UTC,65
81985,56437,45282,22441,221439,Returned,2023-01-09 22:55:55 UTC,2023-01-10 21:35:00 UTC,2023-01-14 19:21:00 UTC,2023-01-15 02:16:00 UTC,65
83296,57348,46032,28111,224971,Returned,2023-02-13 15:21:47 UTC,2023-02-15 13:36:00 UTC,2023-02-15 18:13:00 UTC,2023-02-16 10:13:00 UTC,65
94985,65439,52363,7051,256623,Returned,2023-03-10 16:29:08 UTC,2023-03-13 08:43:00 UTC,2023-03-17 23:18:00 UTC,2023-03-19 15:52:00 UTC,65
96867,66780,53459,11918,261762,Returned,2023-04-24 11:07:17 UTC,2023-04-27 04:24:00 UTC,2023-05-01 00:10:00 UTC,2023-05-01 12:29:00 UTC,65
107912,74376,59577,1232,291489,Returned,2023-05-21 16:45:09 UTC,2023-05-20 13:17:00 UTC,2023-05-23 06:14:00 UTC,2023-05-25 23:19:00 UTC,65
132499,91276,73053,9875,357843,Returned,2023-04-07 15:17:00 UTC,2023-04-07 14:43:00 UTC,2023-04-11 05:06:00 UTC,2023-04-11 22:42:00 UTC,65
140031,96514,77240,27408,378213,Returned,2023-04-06 12:19:33 UTC,2023-04-07 00:37:00 UTC,2023-04-09 16:20:00 UTC,2023-04-10 20:29:00 UTC,65
3886,2672,2133,26576,10502,Shipped,2023-05-25 06:54:08 UTC,2023-05-27 23:37:00 UTC,,,65
5153,3550,2864,27800,13935,Shipped,2023-06-04 13:52:54 UTC,2023-06-05 04:42:00 UTC,,,65
5529,3826,3091,27684,14949,Shipped,2023-06-17 12:49:40 UTC,2023-06-17 23:04:00 UTC,,,65
6792,4716,3811,2500,18373,Shipped,2023-06-19 06:32:26 UTC,2023-06-21 18:17:00 UTC,,,65
7839,5442,4360,13324,21182,Shipped,2023-01-27 13:55:19 UTC,2023-01-25 04:05:00 UTC,,,65
16960,11709,9479,27819,45905,Shipped,2023-06-18 03:09:32 UTC,2023-06-14 17:05:00 UTC,,,65
20482,14097,11372,27881,55455,Shipped,2023-01-26 11:06:28 UTC,2023-01-28 18:38:00 UTC,,,65
20641,14204,11459,22983,55895,Shipped,2023-02-19 23:36:52 UTC,2023-02-17 22:58:00 UTC,,,65
23985,16504,13320,29058,64906,Shipped,2023-03-19 05:48:13 UTC,2023-03-22 02:36:00 UTC,,,65
25325,17448,14118,24394,68523,Shipped,2023-03-05 11:34:20 UTC,2023-03-03 23:41:00 UTC,,,65
26918,18544,14978,27657,72872,Shipped,2023-04-30 04:48:46 UTC,2023-04-30 13:47:00 UTC,,,65
36059,24852,19991,22426,97565,Shipped,2023-02-07 12:47:06 UTC,2023-02-07 15:16:00 UTC,,,65
37639,25942,20907,22610,101846,Shipped,2023-01-19 04:51:29 UTC,2023-01-20 12:33:00 UTC,,,65
42362,29212,23413,1967,114559,Shipped,2023-06-28 16:46:02 UTC,2023-06-29 10:11:00 UTC,,,65
50498,34759,27822,22164,136540,Shipped,2023-05-14 23:03:48 UTC,2023-05-16 23:55:00 UTC,,,65
60336,41574,33342,2169,163199,Shipped,2023-04-29 10:35:13 UTC,2023-05-01 18:32:00 UTC,,,65
62841,43333,34688,25383,169959,Shipped,2023-04-15 03:11:06 UTC,2023-04-17 19:37:00 UTC,,,65
65601,45273,36320,12200,177375,Shipped,2023-05-11 05:38:16 UTC,2023-05-07 20:19:00 UTC,,,65
65939,45502,36499,17814,178285,Shipped,2023-05-08 05:24:38 UTC,2023-05-06 09:51:00 UTC,,,65
69795,48134,38620,21802,188629,Shipped,2023-03-23 01:19:31 UTC,2023-03-19 17:03:00 UTC,,,65
77411,53309,42736,1678,209174,Shipped,2023-06-07 09:29:59 UTC,2023-06-08 21:58:00 UTC,,,65
93172,64192,51362,14430,251714,Shipped,2023-02-28 01:10:18 UTC,2023-02-28 11:05:00 UTC,,,65
105868,72953,58392,7051,286038,Shipped,2023-06-01 01:02:33 UTC,2023-06-03 07:19:00 UTC,,,65
109964,75786,60676,1678,297040,Shipped,2023-02-05 16:25:22 UTC,2023-02-06 01:31:00 UTC,,,65
112605,77609,62124,22838,304111,Shipped,2023-04-12 22:30:46 UTC,2023-04-15 13:59:00 UTC,,,65
117524,80943,64774,22441,317310,Shipped,2023-02-22 02:27:01 UTC,2023-02-24 17:33:00 UTC,,,65
120859,83237,66638,10114,326301,Shipped,2023-06-17 14:30:52 UTC,2023-06-18 03:25:00 UTC,,,65
122114,84102,67315,26976,329723,Shipped,2023-01-20 12:30:36 UTC,2023-01-18 23:45:00 UTC,,,65
125043,86125,68970,21767,337623,Shipped,2023-01-27 23:41:26 UTC,2023-01-29 23:48:00 UTC,,,65
129899,89482,71610,12718,350762,Shipped,2023-01-25 10:19:07 UTC,2023-01-28 01:13:00 UTC,,,65
136442,94050,75283,18806,368563,Shipped,2023-04-07 02:28:21 UTC,2023-04-07 09:30:00 UTC,,,65
137417,94726,75819,15544,371188,Shipped,2023-06-15 05:23:32 UTC,2023-06-18 06:14:00 UTC,,,65
138494,95463,76400,23225,374095,Shipped,2023-01-28 06:53:43 UTC,2023-01-30 22:59:00 UTC,,,65
151640,104498,83626,436,409568,Shipped,2023-02-13 06:48:45 UTC,2023-02-12 19:50:00 UTC,,,65
153825,106035,84831,18783,415512,Shipped,2023-04-03 05:22:49 UTC,2023-04-04 20:29:00 UTC,,,65
156936,108153,86480,21718,423888,Shipped,2023-06-20 21:19:45 UTC,2023-06-23 17:11:00 UTC,,,65
166536,114746,91673,21802,449813,Shipped,2023-05-16 03:55:51 UTC,2023-05-18 02:04:00 UTC,,,65
173511,119548,95561,27401,468631,Shipped,2023-03-05 14:26:42 UTC,2023-03-07 07:02:00 UTC,,,65
177331,122162,97695,10068,478897,Shipped,2023-03-11 07:06:25 UTC,2023-03-10 07:53:00 UTC,,,65
42844,29550,23693,4635,115843,Complete,2023-01-08 03:17:19 UTC,2023-01-08 18:43:00 UTC,2023-01-10 13:57:00 UTC,,65.169998168945312
150264,103529,82873,4635,405797,Complete,2023-05-24 05:42:01 UTC,2023-05-25 05:40:00 UTC,2023-05-27 01:08:00 UTC,,65.169998168945312
41043,28301,22736,10160,110963,Returned,2023-05-31 11:49:15 UTC,2023-06-03 05:56:00 UTC,2023-06-04 03:02:00 UTC,2023-06-05 04:46:00 UTC,65.169998168945312
108684,74912,60009,2011,293635,Returned,2023-03-21 18:40:09 UTC,2023-03-21 22:41:00 UTC,2023-03-25 10:03:00 UTC,2023-03-25 11:59:00 UTC,65.169998168945312
32762,22545,18185,1061,88651,Shipped,2023-05-17 15:34:59 UTC,2023-05-19 04:42:00 UTC,,,65.209999084472656
70138,48365,38801,16690,189549,Complete,2023-03-17 15:48:25 UTC,2023-03-18 00:50:00 UTC,2023-03-18 01:28:00 UTC,,65.300003051757812
118993,81978,65616,3807,321285,Cancelled,2023-03-25 01:00:08 UTC,,,,65.4000015258789
118378,81552,65252,3872,319617,Processing,2023-01-09 05:13:09 UTC,,,,65.4000015258789
75843,52257,41870,17484,204951,Cancelled,2023-05-10 23:04:25 UTC,,,,65.430000305175781
18235,12576,10163,1796,49351,Processing,2023-05-24 12:51:34 UTC,,,,65.5
77257,53204,42658,9726,208771,Complete,2023-03-19 15:31:44 UTC,2023-03-18 21:18:00 UTC,2023-03-20 23:46:00 UTC,,65.5999984741211
132175,91050,72876,22496,356970,Processing,2023-05-12 08:49:13 UTC,,,,65.660003662109375
62205,42894,34341,14632,168269,Processing,2023-01-05 13:51:38 UTC,,,,65.75
38101,26259,21166,1399,103076,Processing,2023-05-09 11:08:26 UTC,,,,65.830001831054688
3547,2455,1958,15163,9593,Processing,2023-02-01 17:57:09 UTC,,,,65.949996948242188
146076,100694,80615,12741,394455,Processing,2023-04-12 04:04:22 UTC,,,,65.949996948242188
160412,110584,88396,21423,433272,Processing,2023-06-29 07:25:23 UTC,,,,65.949996948242188
26465,18230,14740,26735,71636,Returned,2023-02-26 08:33:02 UTC,2023-02-28 13:48:00 UTC,2023-03-01 09:16:00 UTC,2023-03-03 14:59:00 UTC,65.949996948242188
115899,79857,63916,21423,312929,Shipped,2023-04-12 23:06:17 UTC,2023-04-14 09:24:00 UTC,,,65.949996948242188
133047,91660,73376,12731,359315,Shipped,2023-03-31 05:13:59 UTC,2023-03-31 22:46:00 UTC,,,65.949996948242188
37890,26108,21046,6358,102526,Cancelled,2023-05-11 01:41:02 UTC,,,,65.970001220703125
9273,6421,5185,10279,25083,Complete,2023-04-12 22:12:53 UTC,2023-04-15 09:06:00 UTC,2023-04-18 22:30:00 UTC,,65.989997863769531
144488,99604,79720,9753,390180,Complete,2023-04-20 14:30:20 UTC,2023-04-21 01:51:00 UTC,2023-04-25 12:04:00 UTC,,65.989997863769531
176826,121831,97442,2170,477569,Complete,2023-02-22 08:50:30 UTC,2023-02-20 14:29:00 UTC,2023-02-22 09:01:00 UTC,,65.989997863769531
23265,16010,12928,10183,62991,Processing,2023-03-21 00:35:30 UTC,,,,65.989997863769531
67837,46805,37570,4932,183367,Returned,2023-04-07 11:48:34 UTC,2023-04-08 11:27:00 UTC,2023-04-13 09:55:00 UTC,2023-04-15 14:31:00 UTC,65.989997863769531
5998,4162,3361,14561,16218,Shipped,2023-04-08 17:34:58 UTC,2023-04-09 07:29:00 UTC,,,65.989997863769531
76829,52922,42414,12178,207607,Cancelled,2023-01-16 05:44:09 UTC,,,,66
110760,76348,61117,12178,299146,Cancelled,2023-01-04 07:40:34 UTC,,,,66
175595,120964,96717,17606,474278,Cancelled,2023-01-22 01:21:41 UTC,,,,66
9489,6568,5313,11941,25677,Complete,2023-02-17 06:58:15 UTC,2023-02-18 21:56:00 UTC,2023-02-23 19:30:00 UTC,,66
78046,53738,43062,6973,210904,Complete,2023-03-10 15:00:39 UTC,2023-03-09 17:58:00 UTC,2023-03-10 21:57:00 UTC,,66
85114,58607,47004,16155,229836,Complete,2023-01-08 14:15:22 UTC,2023-01-10 16:48:00 UTC,2023-01-11 10:53:00 UTC,,66
132838,91505,73245,12988,358765,Complete,2023-04-11 10:48:33 UTC,2023-04-11 18:47:00 UTC,2023-04-13 22:29:00 UTC,,66
10890,7524,6104,12178,29499,Processing,2023-04-11 16:09:25 UTC,,,,66
53061,36541,29256,1737,143500,Processing,2023-04-25 03:04:20 UTC,,,,66
84339,58070,46568,12178,227785,Processing,2023-02-01 02:17:38 UTC,,,,66
135366,93285,74669,11821,365660,Processing,2023-05-11 16:22:53 UTC,,,,66
156783,108053,86394,6046,423465,Processing,2023-05-29 08:58:30 UTC,,,,66
156436,107822,86219,11941,422539,Returned,2023-04-29 11:45:01 UTC,2023-05-02 03:41:00 UTC,2023-05-04 12:31:00 UTC,2023-05-05 04:23:00 UTC,66
30062,20681,16678,17407,81371,Shipped,2023-03-11 13:53:12 UTC,2023-03-10 00:44:00 UTC,,,66
101064,69679,55835,17605,273081,Shipped,2023-02-14 06:50:25 UTC,2023-02-15 15:06:00 UTC,,,66
145729,100457,80405,13445,393503,Shipped,2023-04-04 01:31:27 UTC,2023-04-04 14:59:00 UTC,,,66
154735,106653,85331,18560,417969,Shipped,2023-02-09 08:49:03 UTC,2023-02-12 00:30:00 UTC,,,66
157193,108340,86625,11941,424563,Shipped,2023-03-26 06:19:00 UTC,2023-03-23 15:06:00 UTC,,,66
32710,22509,18156,1303,88509,Cancelled,2023-04-27 00:47:57 UTC,,,,66.169998168945312
170142,117215,93665,5402,459575,Complete,2023-02-15 04:08:31 UTC,2023-02-15 08:24:00 UTC,2023-02-18 12:11:00 UTC,,66.169998168945312
130643,90018,72031,5402,352791,Returned,2023-05-16 14:47:23 UTC,2023-05-15 15:30:00 UTC,2023-05-18 09:12:00 UTC,2023-05-18 15:13:00 UTC,66.169998168945312
175751,121074,96805,15665,474704,Complete,2023-02-09 02:41:34 UTC,2023-02-10 05:34:00 UTC,2023-02-10 19:13:00 UTC,,66.209999084472656
7688,5339,4279,12865,20787,Processing,2023-03-14 00:37:41 UTC,,,,66.209999084472656
92934,64024,51219,15665,251075,Shipped,2023-02-27 00:51:15 UTC,2023-03-01 21:06:00 UTC,,,66.209999084472656
97852,67458,54032,15996,264428,Returned,2023-03-29 00:37:00 UTC,2023-03-30 03:20:00 UTC,2023-04-01 07:05:00 UTC,2023-04-02 03:30:00 UTC,66.330001831054688
154390,106417,85142,26994,417050,Cancelled,2023-02-26 03:20:25 UTC,,,,66.5
69695,48064,38570,27354,188358,Complete,2023-05-14 14:25:45 UTC,2023-05-16 08:13:00 UTC,2023-05-18 21:08:00 UTC,,66.5
163476,112665,90035,20346,441560,Complete,2023-04-25 04:50:58 UTC,2023-04-23 23:08:00 UTC,2023-04-28 15:34:00 UTC,,66.5
178438,122916,98301,26784,481915,Complete,2023-01-09 08:51:06 UTC,2023-01-12 00:01:00 UTC,2023-01-12 17:37:00 UTC,,66.5
16742,11558,9354,20353,45326,Processing,2023-01-31 01:02:52 UTC,,,,66.5
100697,69427,55634,20447,272094,Processing,2023-01-09 22:48:36 UTC,,,,66.5
137836,95026,76075,2327,372311,Processing,2023-01-09 07:45:50 UTC,,,,66.5
47853,32901,26345,26960,129428,Returned,2023-03-01 09:43:08 UTC,2023-03-04 02:33:00 UTC,2023-03-08 17:41:00 UTC,2023-03-11 11:09:00 UTC,66.5
33696,23199,18698,20523,91179,Shipped,2023-01-26 04:08:09 UTC,2023-01-26 08:49:00 UTC,,,66.5
35086,24173,19466,20575,94906,Processing,2023-06-04 13:00:02 UTC,,,,66.550003051757812
108334,74662,59817,22677,292672,Shipped,2023-01-11 16:18:04 UTC,2023-01-10 08:34:00 UTC,,,66.589996337890625
126952,87435,70019,22677,342787,Shipped,2023-05-02 02:40:28 UTC,2023-05-02 03:43:00 UTC,,,66.589996337890625
2192,1497,1217,12508,5951,Complete,2023-06-19 13:32:23 UTC,2023-06-20 06:34:00 UTC,2023-06-23 04:59:00 UTC,,66.6500015258789
100621,69364,55576,21470,271877,Complete,2023-03-10 22:39:32 UTC,2023-03-12 21:09:00 UTC,2023-03-13 22:40:00 UTC,,66.949996948242188
2256,1546,1252,17511,6117,Cancelled,2023-03-19 12:19:22 UTC,,,,66.959999084472656
177091,122013,97577,17511,478260,Cancelled,2023-01-16 11:34:20 UTC,,,,66.959999084472656
152697,105223,84212,5233,412472,Processing,2023-04-30 16:58:55 UTC,,,,66.959999084472656
150265,103530,82876,17511,405799,Shipped,2023-02-13 02:02:25 UTC,2023-02-13 11:29:00 UTC,,,66.959999084472656
16871,11648,9422,17317,45667,Cancelled,2023-06-22 02:36:36 UTC,,,,66.989997863769531
45491,31325,25096,8103,123043,Processing,2023-02-19 12:37:33 UTC,,,,66.989997863769531
53970,37173,29742,6459,145946,Complete,2023-05-29 05:43:22 UTC,2023-05-30 15:56:00 UTC,2023-06-01 11:19:00 UTC,,67
128870,88770,71039,14540,347981,Processing,2023-03-01 09:40:40 UTC,,,,67
61771,42574,34124,16970,167092,Processing,2023-05-18 04:59:50 UTC,,,,67.129997253417969
39757,27418,22044,10091,107496,Complete,2023-05-17 14:12:04 UTC,2023-05-18 03:10:00 UTC,2023-05-22 08:51:00 UTC,,67.199996948242188
68790,47437,38062,19361,185939,Complete,2023-05-28 15:29:49 UTC,2023-05-29 03:15:00 UTC,2023-06-02 22:13:00 UTC,,67.199996948242188
44595,30722,24622,10091,120597,Returned,2023-03-12 10:14:51 UTC,2023-03-10 00:29:00 UTC,2023-03-10 07:05:00 UTC,2023-03-10 08:01:00 UTC,67.199996948242188
14657,10129,8213,21090,39667,Cancelled,2023-04-24 21:24:26 UTC,,,,67.220001220703125
158379,109167,87247,3518,427832,Shipped,2023-01-30 00:54:11 UTC,2023-02-01 03:33:00 UTC,,,67.470001220703125
79526,54749,43909,15111,214826,Cancelled,2023-03-19 06:44:25 UTC,,,,67.5
40387,27854,22399,4867,109188,Complete,2023-02-03 21:54:27 UTC,2023-02-04 03:48:00 UTC,2023-02-04 22:01:00 UTC,,67.5
53273,36689,29375,23468,144069,Complete,2023-06-24 06:51:09 UTC,2023-06-23 15:42:00 UTC,2023-06-28 09:03:00 UTC,,67.5
75483,52011,41684,15111,203986,Complete,2023-05-10 02:32:32 UTC,2023-05-10 09:40:00 UTC,2023-05-13 15:38:00 UTC,,67.5
173985,119865,95821,15111,469929,Complete,2023-03-23 08:01:40 UTC,2023-03-21 02:33:00 UTC,2023-03-21 17:45:00 UTC,,67.5
6650,4618,3729,28248,17999,Processing,2023-02-20 11:33:50 UTC,,,,67.5
40878,28182,22654,28256,110531,Processing,2023-03-13 09:09:12 UTC,,,,67.5
40090,27648,22230,14505,108392,Complete,2023-05-05 11:23:19 UTC,2023-05-07 13:10:00 UTC,2023-05-08 13:58:00 UTC,,67.55999755859375
74724,51482,41253,14505,201936,Shipped,2023-04-11 13:55:29 UTC,2023-04-11 22:55:00 UTC,,,67.55999755859375
76319,52567,42118,2331,206249,Complete,2023-02-20 02:53:56 UTC,2023-02-21 07:33:00 UTC,2023-02-25 00:51:00 UTC,,67.930000305175781
27610,19019,15361,7261,74739,Processing,2023-04-04 16:33:51 UTC,,,,67.930000305175781
71429,49259,39501,2331,193050,Returned,2023-02-01 10:56:09 UTC,2023-02-01 00:54:00 UTC,2023-02-05 15:22:00 UTC,2023-02-06 13:06:00 UTC,67.930000305175781
57498,39609,31719,17543,155517,Complete,2023-02-02 13:17:35 UTC,2023-01-31 02:18:00 UTC,2023-02-02 03:59:00 UTC,,67.949996948242188
157170,108320,86606,12852,424504,Complete,2023-06-12 21:46:36 UTC,2023-06-13 16:11:00 UTC,2023-06-16 22:42:00 UTC,,67.949996948242188
141827,97743,78219,12785,383041,Processing,2023-01-21 04:13:12 UTC,,,,67.949996948242188
91823,63243,50637,847,248080,Processing,2023-05-08 03:55:37 UTC,,,,67.9800033569336
52939,36452,29177,18811,143178,Cancelled,2023-05-02 04:56:22 UTC,,,,67.989997863769531
154020,106162,84920,22450,416048,Cancelled,2023-02-27 17:11:56 UTC,,,,67.989997863769531
27734,19109,15423,16378,75060,Complete,2023-04-16 12:44:17 UTC,2023-04-19 04:48:00 UTC,2023-04-23 11:33:00 UTC,,67.989997863769531
