product_id,sold,available_quantity,stock_turnover_ratio,product_category,product_brand
21910,1,,,Pants,Dockers
4049,1,1.0,1.0,Dresses,eVogues Apparel
12012,1,2.0,0.5,Intimates,Alexander Del Rossa
3371,1,,,Dresses,Hot from Hollywood
5105,1,,,Pants & Capris,Dockers
6469,1,2.0,0.5,Shorts,O'Neill
3288,1,,,Dresses,eVogues Apparel
23763,1,1.0,1.0,Outerwear & Coats,Rawlings
4315,1,1.0,1.0,Jeans,Levi's
12760,1,,,Swim,Resorts Plus
5416,1,,,Pants & Capris,Gongshow
8477,1,,,Outerwear & Coats,Southpole
955,1,,,Sweaters,Devon & Jones
16901,1,1.0,1.0,Tops & Tees,GM
1252,1,,,Sweaters,Tommy Hilfiger
4506,1,2.0,0.5,Jeans,Levi's
16982,1,1.0,1.0,Tops & Tees,Kenneth Cole REACTION
21659,1,,,Pants,Dockers
98,1,4.0,0.25,Tops & Tees,Patty
9585,1,,,Sleep & Lounge,Alexander Del Rossa
19505,1,1.0,1.0,Sweaters,Ed Hardy
24368,1,2.0,0.5,Outerwear & Coats,Walls
1027,1,2.0,0.5,Sweaters,Ed Garments
21801,1,4.0,0.25,Pants,Tru-Spec
2259,1,1.0,1.0,Fashion Hoodies & Sweatshirts,MANGO
22213,1,,,Pants,Geoffrey Beene
4314,1,1.0,1.0,Jeans,Levi's
17465,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Artist Merch
12980,1,,,Swim,Hot from Hollywood
515,1,,,Tops & Tees,Funfash
22712,1,,,Shorts,Dickies
15786,1,,,Plus,DREAMS
16298,1,1.0,1.0,Tops & Tees,Pacific Legend
22191,1,1.0,1.0,Pants,Geoffrey Beene
2266,1,3.0,0.3333333333333333,Fashion Hoodies & Sweatshirts,Charles River Apparel
12647,1,,,Intimates,NuBra
24203,1,2.0,0.5,Outerwear & Coats,Charles River Apparel
27198,1,1.0,1.0,Sleep & Lounge,Calvin Klein
16918,1,2.0,0.5,Tops & Tees,econscious
27659,1,,,Swim,Speedo
4361,1,1.0,1.0,Jeans,Levi's
28700,1,1.0,1.0,Accessories,Wayfayrer
2897,1,2.0,0.5,Active,Paper Doll
610,1,1.0,1.0,Tops & Tees,Funfash
235,1,,,Tops & Tees,Patty
17988,1,,,Fashion Hoodies & Sweatshirts,Ed Hardy
13059,1,3.0,0.3333333333333333,Swim,Hot from Hollywood
26472,1,1.0,1.0,Sleep & Lounge,Ike Behar
6698,1,2.0,0.5,Shorts,MANGO
16491,1,,,Tops & Tees,Eddie Bauer
12811,1,2.0,0.5,Swim,Coolibar
25743,1,,,Underwear,Underworks
23547,1,1.0,1.0,Shorts,Columbia
25695,1,,,Underwear,Pull-in
18290,1,1.0,1.0,Active,ASICS
16392,1,,,Tops & Tees,Diamond Chain
18457,1,2.0,0.5,Active,Good Life Shirts
23848,1,2.0,0.5,Outerwear & Coats,Sean John
15919,1,,,Plus,eVogues Apparel
17512,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Retrofit
8699,1,,,Outerwear & Coats,Southpole
9586,1,,,Sleep & Lounge,Alexander Del Rossa
9568,1,2.0,0.5,Sleep & Lounge,Hello Kitty
1195,1,,,Sweaters,Funfash
16809,1,1.0,1.0,Tops & Tees,Ford Motor Company
16663,1,1.0,1.0,Tops & Tees,Tommy Hilfiger
11809,1,1.0,1.0,Intimates,Dakine
13472,1,2.0,0.5,Swim,Sofia by Vix
16667,1,,,Tops & Tees,UltraClub
19509,1,1.0,1.0,Sweaters,Chaps
20581,1,2.0,0.5,Jeans,Lee
18420,1,1.0,1.0,Active,Nike
22600,1,1.0,1.0,Pants,Haggar
14134,1,1.0,1.0,Accessories,FursNewYork
12698,1,1.0,1.0,Intimates,NuBra
2057,1,3.0,0.3333333333333333,Fashion Hoodies & Sweatshirts,Cactus Fashion
2399,1,,,Fashion Hoodies & Sweatshirts,Sauce
10142,1,,,Sleep & Lounge,Hatley
17571,1,,,Fashion Hoodies & Sweatshirts,Grenade
16177,1,,,Tops & Tees,Harley-Davidson
17773,1,,,Fashion Hoodies & Sweatshirts,Kawasaki
18355,1,1.0,1.0,Active,Charles River Apparel
21586,1,1.0,1.0,Jeans,Perry Ellis
28559,1,,,Accessories,Williams Cashmere
21920,1,,,Pants,Calvin Klein
27730,1,1.0,1.0,Swim,Rusty
8706,1,5.0,0.2,Outerwear & Coats,FineBrandShop
4538,1,1.0,1.0,Jeans,Hot Topic
27722,1,,,Swim,Fox
27337,1,2.0,0.5,Sleep & Lounge,Michael Kors
27342,1,1.0,1.0,Sleep & Lounge,Michael Kors
28102,1,2.0,0.5,Swim,RVCA
2742,1,2.0,0.5,Active,Soybu
21487,1,1.0,1.0,Jeans,Hot Topic
16872,1,,,Tops & Tees,UltraClub
489,1,2.0,0.5,Tops & Tees,Volcom
20970,1,1.0,1.0,Jeans,Hot Topic
20038,1,1.0,1.0,Suits & Sport Coats,Hot Topic
28049,1,,,Swim,Rusty
21321,1,1.0,1.0,Jeans,G by GUESS
1041,1,2.0,0.5,Sweaters,Roxy
17431,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Hot Topic
24853,1,,,Socks,SmartWool
27264,1,,,Sleep & Lounge,Joseph Abboud
25694,1,1.0,1.0,Underwear,Pull-in
20647,1,1.0,1.0,Jeans,Nautica
3187,1,,,Dresses,Patty
28155,1,,,Swim,Quiksilver
14520,1,1.0,1.0,Maternity,Motherhood Maternity
14475,1,1.0,1.0,Maternity,Motherhood Maternity
7095,1,,,Shorts,Silver Jeans
15032,1,1.0,1.0,Maternity,Motherhood Maternity
4275,1,3.0,0.3333333333333333,Jeans,Levi's
9729,1,1.0,1.0,Sleep & Lounge,Alexander Del Rossa
348,1,1.0,1.0,Tops & Tees,Elan
10103,1,,,Sleep & Lounge,Shaper Corset
4911,1,3.0,0.3333333333333333,Jeans,Levi's
3304,1,2.0,0.5,Dresses,Elan
12648,1,2.0,0.5,Intimates,NuBra
16213,1,1.0,1.0,Tops & Tees,Alternative
25807,1,4.0,0.25,Underwear,Underworks
21998,1,,,Pants,Canyon Ridge
16193,1,3.0,0.3333333333333333,Tops & Tees,Wrangler
14620,1,1.0,1.0,Maternity,Motherhood Maternity
14588,1,,,Maternity,Motherhood Maternity
4277,1,,,Jeans,Calvin Klein Jeans
13072,1,2.0,0.5,Swim,Kenneth Cole REACTION
14030,1,1.0,1.0,Accessories,Pratt and Hart
2885,1,1.0,1.0,Active,Columbia
20638,1,,,Jeans,Carhartt
8922,1,,,Socks & Hosiery,Thorlo
9816,1,,,Sleep & Lounge,robesale
17986,1,,,Fashion Hoodies & Sweatshirts,FMF
1515,1,2.0,0.5,Sweaters,John Fashion
16899,1,2.0,0.5,Tops & Tees,Harley-Davidson
22317,1,3.0,0.3333333333333333,Pants,Hot Topic
27510,1,,,Swim,TYR
11576,1,3.0,0.3333333333333333,Intimates,BridalPetticoat
27440,1,,,Swim,Speedo
22148,1,1.0,1.0,Pants,Carhartt
17632,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Fox
27782,1,,,Swim,Reef
23354,1,,,Shorts,Matix
4592,1,1.0,1.0,Jeans,Woman Within
17307,1,,,Fashion Hoodies & Sweatshirts,Vans
17638,1,,,Fashion Hoodies & Sweatshirts,Quiksilver
5533,1,,,Pants & Capris,Jones New York
17184,1,2.0,0.5,Fashion Hoodies & Sweatshirts,Canvas
12999,1,1.0,1.0,Swim,Stohlquist
13899,1,1.0,1.0,Accessories,Outdoor Research
14440,1,1.0,1.0,Maternity,HOTmilk
27312,1,3.0,0.3333333333333333,Sleep & Lounge,Robinson Apparel
14392,1,,,Maternity,La Leche League Sports Nurising Bra White
24366,1,,,Outerwear & Coats,Port Authority
7339,1,1.0,1.0,Skirts,Woodleigh
28948,1,1.0,1.0,Accessories,Carhartt
14845,1,1.0,1.0,Maternity,Japanese Weekend
9690,1,1.0,1.0,Sleep & Lounge,HUE
21973,1,3.0,0.3333333333333333,Pants,Calvin Klein
3048,1,1.0,1.0,Active,Royal Robbins
2797,1,2.0,0.5,Active,Double Platinum
6691,1,1.0,1.0,Shorts,C. Luce
28184,1,1.0,1.0,Swim,Arena
18120,1,,,Active,Vitalsox
23197,1,,,Shorts,IZOD
10605,1,1.0,1.0,Intimates,Playtex
10431,1,,,Intimates,Barely There
11350,1,1.0,1.0,Intimates,Leonisa
2619,1,,,Active,Champion
10442,1,5.0,0.2,Intimates,Playtex
18311,1,4.0,0.25,Active,DC
23350,1,2.0,0.5,Shorts,Billabong
2931,1,2.0,0.5,Active,Life Is Good
15688,1,1.0,1.0,Plus,Olga
14212,1,,,Accessories,Nine West
21891,1,1.0,1.0,Pants,Dockers
29036,1,,,Accessories,Fossil
21062,1,,,Jeans,Dickies
18389,1,1.0,1.0,Active,John Deere
5479,1,,,Pants & Capris,Pendleton
20019,1,,,Suits & Sport Coats,Y&G
20010,1,4.0,0.25,Suits & Sport Coats,Y&G
20486,1,2.0,0.5,Suits & Sport Coats,Y&G
9336,1,1.0,1.0,Socks & Hosiery,Wrightsock
26505,1,4.0,0.25,Sleep & Lounge,Nautica
13562,1,1.0,1.0,Swim,Roxy
10096,1,,,Sleep & Lounge,HUE
10533,1,2.0,0.5,Intimates,Maidenform
11890,1,,,Intimates,Corset Story
10549,1,,,Intimates,Olga
11271,1,1.0,1.0,Intimates,Bali
28067,1,1.0,1.0,Swim,Pistol Pete Underwear
10622,1,1.0,1.0,Intimates,Lilyette
25266,1,1.0,1.0,Socks,Tommy Hilfiger
25366,1,,,Underwear,Hanes
23114,1,2.0,0.5,Shorts,Burnside
18891,1,3.0,0.3333333333333333,Sweaters,Wool Overs
10363,1,,,Intimates,Bali
11757,1,2.0,0.5,Intimates,Felina
27529,1,2.0,0.5,Swim,TYR
13143,1,1.0,1.0,Swim,Beach Joy
20291,1,3.0,0.3333333333333333,Suits & Sport Coats,Y&G
21284,1,2.0,0.5,Jeans,Wrangler
17919,1,2.0,0.5,Fashion Hoodies & Sweatshirts,Nomis
28168,1,3.0,0.3333333333333333,Swim,Gregg Homme
1237,1,3.0,0.3333333333333333,Sweaters,Edwards Garment
7370,1,,,Skirts,TLB
13096,1,,,Swim,Beach Joy
25401,1,,,Underwear,Duofold
1200,1,3.0,0.3333333333333333,Sweaters,Adi Designs
24928,1,,,Socks,Cole Haan
13545,1,,,Swim,Beach Joy
6812,1,1.0,1.0,Shorts,Roxy
16495,1,,,Tops & Tees,Harriton
13440,1,2.0,0.5,Swim,Marina West
22070,1,1.0,1.0,Pants,American Apparel
19569,1,,,Sweaters,Generra
14403,1,,,Maternity,Bravado! Designs
5588,1,1.0,1.0,Pants & Capris,Briggs
28627,1,1.0,1.0,Accessories,ECHO
15663,1,1.0,1.0,Plus,Lee
23343,1,1.0,1.0,Shorts,Fox Racing
16338,1,3.0,0.3333333333333333,Tops & Tees,Pacific Legend
10229,1,2.0,0.5,Sleep & Lounge,Only Necessities
13267,1,1.0,1.0,Swim,Marina West
9594,1,,,Sleep & Lounge,Alexander Del Rossa
13452,1,1.0,1.0,Swim,Marina West
518,1,1.0,1.0,Tops & Tees,Patty
5462,1,,,Pants & Capris,MANGO
15298,1,,,Plus,Playtex
22390,1,2.0,0.5,Pants,Monologue
13456,1,,,Swim,Marina West
9747,1,2.0,0.5,Sleep & Lounge,DREAMS
2042,1,,,Fashion Hoodies & Sweatshirts,ililily
10338,1,1.0,1.0,Intimates,Playtex
4017,1,1.0,1.0,Dresses,Hot from Hollywood
6082,1,,,Leggings,Bianca Nyg̴rd
15681,1,2.0,0.5,Plus,Playtex
5833,1,1.0,1.0,Leggings,Taillissime
6016,1,1.0,1.0,Leggings,Lacoste
20603,1,2.0,0.5,Jeans,Guide Gear
14312,1,3.0,0.3333333333333333,Accessories,Pashmina
5633,1,4.0,0.25,Pants & Capris,Jostar
3686,1,,,Dresses,eVogues Apparel
13206,1,,,Swim,Luxury Divas
19471,1,,,Sweaters,The Little Alpaca's House
10368,1,2.0,0.5,Intimates,Playtex
10022,1,1.0,1.0,Sleep & Lounge,Roamans
22839,1,2.0,0.5,Shorts,Dickies
956,1,,,Sweaters,MANGO
16657,1,2.0,0.5,Tops & Tees,Pacific Legend
1864,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Ed Hardy
9840,1,,,Sleep & Lounge,Activewear Apparel
16852,1,2.0,0.5,Tops & Tees,English Laundry
4862,1,2.0,0.5,Jeans,Funfash
14697,1,,,Maternity,Ecoscapes
21806,1,5.0,0.2,Pants,Louis Raphael
17617,1,2.0,0.5,Fashion Hoodies & Sweatshirts,Retrofit
16689,1,,,Tops & Tees,Sons Of Anarchy
12879,1,,,Swim,Marina West
15991,1,1.0,1.0,Tops & Tees,Volcom
16785,1,1.0,1.0,Tops & Tees,Columbia
10591,1,1.0,1.0,Intimates,Barely There
25149,1,2.0,0.5,Socks,Marcoliani Milano
2928,1,,,Active,August Silk
15911,1,1.0,1.0,Plus,Barely There
28684,1,1.0,1.0,Accessories,Volcom
6807,1,,,Shorts,Volcom
25459,1,2.0,0.5,Underwear,Fruit of the Loom
10515,1,2.0,0.5,Intimates,Playtex
14639,1,1.0,1.0,Maternity,Bravado! Designs
27079,1,,,Sleep & Lounge,Jockey
23334,1,2.0,0.5,Shorts,Canyon Ridge
10621,1,3.0,0.3333333333333333,Intimates,Bravado! Designs
24607,1,1.0,1.0,Socks,Eurosock
10407,1,1.0,1.0,Intimates,Wonderbra
22778,1,1.0,1.0,Shorts,Dickies
14270,1,2.0,0.5,Accessories,The SAK
2814,1,1.0,1.0,Active,Life Is Good
20483,1,,,Suits & Sport Coats,FineBrandShop
12896,1,1.0,1.0,Swim,Hurley
7065,1,,,Shorts,American Apparel
15114,1,1.0,1.0,Maternity,Condessa
20623,1,,,Jeans,Dickies
10666,1,2.0,0.5,Intimates,Warner's
10429,1,1.0,1.0,Intimates,Barely There
23369,1,1.0,1.0,Shorts,Plugg Jeans Co.
15034,1,1.0,1.0,Maternity,Condessa
18245,1,1.0,1.0,Active,Hot Chillys
26306,1,,,Underwear,G-Star
10513,1,,,Intimates,Olga
3605,1,,,Dresses,Hurley
27471,1,2.0,0.5,Swim,Hurley
10230,1,1.0,1.0,Sleep & Lounge,Boca
29038,1,3.0,0.3333333333333333,Accessories,Timberland
10500,1,2.0,0.5,Intimates,Barely There
16019,1,1.0,1.0,Tops & Tees,Volcom
10701,1,2.0,0.5,Intimates,Bali
15482,1,,,Plus,Bali
16186,1,1.0,1.0,Tops & Tees,Crooks and Castles
4382,1,,,Jeans,Levi's
5172,1,2.0,0.5,Pants & Capris,Levi's
22042,1,1.0,1.0,Pants,Haggar
1714,1,,,Fashion Hoodies & Sweatshirts,Activewear Apparel
21763,1,1.0,1.0,Pants,Dockers
19032,1,,,Sweaters,Ed Garments
12908,1,2.0,0.5,Swim,Hot from Hollywood
21723,1,3.0,0.3333333333333333,Pants,Haggar
13820,1,3.0,0.3333333333333333,Accessories,Isotoner
22371,1,1.0,1.0,Pants,Haggar
26548,1,1.0,1.0,Sleep & Lounge,Intimo
23058,1,1.0,1.0,Shorts,Ed Garments
4340,1,3.0,0.3333333333333333,Jeans,Levi's
24562,1,,,Socks,MUK LUKS
2754,1,,,Active,Tri-Mountain
2015,1,,,Fashion Hoodies & Sweatshirts,Active Products
9872,1,1.0,1.0,Sleep & Lounge,Tommy Hilfiger
7354,1,1.0,1.0,Skirts,Agan Traders
21892,1,1.0,1.0,Pants,Haggar
10452,1,1.0,1.0,Intimates,Lilyette
22244,1,3.0,0.3333333333333333,Pants,Haggar
26241,1,,,Underwear,Saxx
20224,1,1.0,1.0,Suits & Sport Coats,Joseph Abboud
14600,1,3.0,0.3333333333333333,Maternity,Motherhood Maternity
12244,1,3.0,0.3333333333333333,Intimates,Coquette
21744,1,2.0,0.5,Pants,Haggar
18743,1,2.0,0.5,Active,Underworks
21670,1,5.0,0.2,Pants,Haggar
23311,1,1.0,1.0,Shorts,Marc Ecko Cut & Sew
21714,1,1.0,1.0,Pants,Dockers
22026,1,3.0,0.3333333333333333,Pants,Ben Davis
2263,1,2.0,0.5,Fashion Hoodies & Sweatshirts,Activewear Apparel
23706,1,2.0,0.5,Outerwear & Coats,Wrangler
28095,1,,,Swim,Rip Curl
21842,1,1.0,1.0,Pants,Haggar
11557,1,1.0,1.0,Intimates,Little Adventures
17983,1,,,Fashion Hoodies & Sweatshirts,John Deere
914,1,2.0,0.5,Sweaters,Wool Overs
25622,1,2.0,0.5,Underwear,HUGO BOSS
18432,1,1.0,1.0,Active,Sub Sports
11971,1,,,Intimates,Corset Story
25491,1,1.0,1.0,Underwear,Calvin Klein
16755,1,,,Tops & Tees,Port Authority
4335,1,,,Jeans,Dickies
19791,1,4.0,0.25,Sweaters,Port Authority
22327,1,,,Pants,Haggar
19942,1,,,Suits & Sport Coats,Haggar
19979,1,1.0,1.0,Suits & Sport Coats,Haggar
6260,1,1.0,1.0,Leggings,Only Hearts
18945,1,1.0,1.0,Sweaters,Nautica
2694,1,,,Active,Life Is Good
16731,1,,,Tops & Tees,Levi's
24400,1,2.0,0.5,Outerwear & Coats,Rusty
17826,1,,,Fashion Hoodies & Sweatshirts,J America
4777,1,2.0,0.5,Jeans,Pendleton
21628,1,1.0,1.0,Jeans,Metal Mulisha
20099,1,2.0,0.5,Suits & Sport Coats,Brand Q
17972,1,,,Fashion Hoodies & Sweatshirts,Famous Stars and Straps
7350,1,2.0,0.5,Skirts,Donald Seneca
28029,1,1.0,1.0,Swim,Victorinox
25413,1,,,Underwear,Calvin Klein
12498,1,2.0,0.5,Intimates,Coquette
1994,1,,,Fashion Hoodies & Sweatshirts,LAT Sportswear
21255,1,6.0,0.16666666666666666,Jeans,Wrangler
14960,1,1.0,1.0,Maternity,Wrapper
28131,1,2.0,0.5,Swim,Hurley
22767,1,1.0,1.0,Shorts,Ecko Unltd.
9918,1,,,Sleep & Lounge,Casual Moments
19500,1,1.0,1.0,Sweaters,John Ashford
11126,1,,,Intimates,Bali
27776,1,2.0,0.5,Swim,IZOD
10375,1,,,Intimates,Bali
28295,1,2.0,0.5,Swim,Victorinox
25193,1,1.0,1.0,Socks,Marcoliani Milano
25422,1,2.0,0.5,Underwear,Calvin Klein
26759,1,1.0,1.0,Sleep & Lounge,Majestic International
26989,1,,,Sleep & Lounge,Majestic International
20475,1,3.0,0.3333333333333333,Suits & Sport Coats,Y&G
26864,1,2.0,0.5,Sleep & Lounge,Funzee
854,1,,,Sweaters,Romeo & Juliet Couture
5539,1,1.0,1.0,Pants & Capris,Rafaella
10210,1,1.0,1.0,Sleep & Lounge,Jockey
13135,1,1.0,1.0,Swim,Becca by Rebecca Virtue
10409,1,,,Intimates,Maidenform
15599,1,,,Plus,Bali
25567,1,1.0,1.0,Underwear,Emporio Armani
19064,1,2.0,0.5,Sweaters,Alex Stevens
20895,1,1.0,1.0,Jeans,Carhartt
10518,1,1.0,1.0,Intimates,Maidenform
16331,1,1.0,1.0,Tops & Tees,Geoffrey Beene
10699,1,,,Intimates,Lilyette
14895,1,,,Maternity,Lilo Maternity
12555,1,,,Intimates,Fashion Forms
28872,1,1.0,1.0,Accessories,DC
26100,1,2.0,0.5,Underwear,Emporio Armani
10700,1,1.0,1.0,Intimates,Maidenform
9450,1,,,Socks & Hosiery,Hanes
11331,1,,,Intimates,Skinnygirl
23264,1,2.0,0.5,Shorts,Burnside
982,1,,,Sweaters,Wool Overs
6671,1,1.0,1.0,Shorts,Flying Monkey Jeans
15408,1,,,Plus,Shadowline
25613,1,1.0,1.0,Underwear,Nautica
17636,1,1.0,1.0,Fashion Hoodies & Sweatshirts,TapouT
11357,1,2.0,0.5,Intimates,Maidenform
10358,1,,,Intimates,Felina
10657,1,1.0,1.0,Intimates,Maidenform
24740,1,4.0,0.25,Socks,Wrightsock
10352,1,2.0,0.5,Intimates,Bali
18640,1,,,Active,Wrightsock
5111,1,1.0,1.0,Pants & Capris,Southpole
23027,1,2.0,0.5,Shorts,Burnside
25886,1,2.0,0.5,Underwear,DKNY
11218,1,3.0,0.3333333333333333,Intimates,Maidenform
10570,1,1.0,1.0,Intimates,Maidenform
26593,1,3.0,0.3333333333333333,Sleep & Lounge,Nautica
17347,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Port & Company
13211,1,2.0,0.5,Swim,Speedo
5075,1,,,Jeans,Karen Kane
6636,1,,,Shorts,Joie
28101,1,1.0,1.0,Swim,Body Glove
27869,1,1.0,1.0,Swim,Body Glove
28389,1,2.0,0.5,Accessories,Outdoor Research
27773,1,1.0,1.0,Swim,Body Glove
12791,1,1.0,1.0,Swim,Speedo
13340,1,,,Swim,Speedo
13436,1,,,Swim,Marina West
27603,1,1.0,1.0,Swim,Quiksilver
5390,1,,,Pants & Capris,Rafaella
28151,1,3.0,0.3333333333333333,Swim,SPORTAILOR
27362,1,2.0,0.5,Sleep & Lounge,KNOTHE CORP.
18117,1,,,Active,Wigwam
20294,1,1.0,1.0,Suits & Sport Coats,Y&G
12318,1,1.0,1.0,Intimates,Vx Intimate Inc
2000,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Dolphin Shirt Co
5448,1,,,Pants & Capris,G-Star
21323,1,2.0,0.5,Jeans,Hot Topic
21435,1,2.0,0.5,Jeans,Hot Topic
26687,1,,,Sleep & Lounge,Tommy Bahama
23018,1,1.0,1.0,Shorts,Saltaire
21799,1,,,Pants,Dickies
22771,1,1.0,1.0,Shorts,Burnside
17707,1,1.0,1.0,Fashion Hoodies & Sweatshirts,District Threads
12056,1,,,Intimates,Cinema Etoile
26683,1,1.0,1.0,Sleep & Lounge,Tommy Bahama
25449,1,,,Underwear,Intimo
18042,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Hot Topic
771,1,1.0,1.0,Tops & Tees,XOXO
28605,1,1.0,1.0,Accessories,Kangol
19631,1,1.0,1.0,Sweaters,ANS
26123,1,1.0,1.0,Underwear,Calvin Klein
17000,1,2.0,0.5,Tops & Tees,Wrangler
589,1,1.0,1.0,Tops & Tees,Harley-Davidson
21001,1,2.0,0.5,Jeans,Hot Topic
3744,1,1.0,1.0,Dresses,Hot from Hollywood
197,1,1.0,1.0,Tops & Tees,Bella
7949,1,2.0,0.5,Blazers & Jackets,Krazy
18267,1,1.0,1.0,Active,adidas
16459,1,2.0,0.5,Tops & Tees,Kenneth Cole REACTION
18279,1,1.0,1.0,Active,prAna
2833,1,2.0,0.5,Active,Champion
22916,1,2.0,0.5,Shorts,Hurley
22727,1,,,Shorts,Columbia
11743,1,1.0,1.0,Intimates,Natori
16736,1,1.0,1.0,Tops & Tees,Anvil
27954,1,2.0,0.5,Swim,Hurley
16134,1,1.0,1.0,Tops & Tees,Van Heusen
26640,1,1.0,1.0,Sleep & Lounge,Majestic International
23502,1,1.0,1.0,Shorts,Oakley
27634,1,2.0,0.5,Swim,Hurley
22674,1,1.0,1.0,Pants,Silver Edition
16088,1,1.0,1.0,Tops & Tees,G-Star
18487,1,3.0,0.3333333333333333,Active,PGA Tour
27653,1,,,Swim,Hurley
11466,1,3.0,0.3333333333333333,Intimates,US Fairytailes
7259,1,,,Skirts,Rafaella
16985,1,2.0,0.5,Tops & Tees,GUINNESS
21786,1,1.0,1.0,Pants,Kenneth Cole REACTION
6678,1,3.0,0.3333333333333333,Shorts,Ed Garments
18535,1,2.0,0.5,Active,Caterpillar
22467,1,1.0,1.0,Pants,Silver Edition
913,1,5.0,0.2,Sweaters,Blue Banana
12810,1,2.0,0.5,Swim,MW
4723,1,1.0,1.0,Jeans,Levi's
17900,1,4.0,0.25,Fashion Hoodies & Sweatshirts,ililily
2784,1,2.0,0.5,Active,PUMA
115,1,,,Tops & Tees,Patty
9775,1,2.0,0.5,Sleep & Lounge,Big Feet Pajama Co
8407,1,,,Outerwear & Coats,Charles River Apparel
2428,1,3.0,0.3333333333333333,Active,Glamorise
10341,1,,,Intimates,Glamorise
7497,1,1.0,1.0,Blazers & Jackets,Fashion Love
2475,1,1.0,1.0,Active,Champion
27940,1,1.0,1.0,Swim,Body Glove
18509,1,1.0,1.0,Active,PUMA
15203,1,,,Maternity,A Pea in the Pod
18408,1,1.0,1.0,Active,CW-X
14586,1,2.0,0.5,Maternity,A Pea in the Pod
21376,1,1.0,1.0,Jeans,Savane
24403,1,,,Outerwear & Coats,Woolrich
18209,1,1.0,1.0,Active,Duofold
8682,1,,,Outerwear & Coats,Larry Levine
28741,1,,,Accessories,Nike
18270,1,1.0,1.0,Active,adidas
22821,1,6.0,0.16666666666666666,Shorts,RVCA
21913,1,,,Pants,Propper
21679,1,1.0,1.0,Pants,Dockers
26894,1,3.0,0.3333333333333333,Sleep & Lounge,Club Room
27282,1,,,Sleep & Lounge,American Essentials
1584,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Hurley
23568,1,,,Shorts,Southpole
5197,1,,,Pants & Capris,Alternative
19117,1,1.0,1.0,Sweaters,Alex Stevens
1692,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Hurley
16170,1,1.0,1.0,Tops & Tees,Volcom
11151,1,,,Intimates,Vedette Shapewear
2662,1,2.0,0.5,Active,Danskin
27693,1,2.0,0.5,Swim,Volcom
6828,1,,,Shorts,DC
22830,1,,,Shorts,Columbia
1702,1,,,Fashion Hoodies & Sweatshirts,Volcom
17460,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Oakley
2803,1,1.0,1.0,Active,adidas
2962,1,,,Active,Hurley
18738,1,,,Active,Icebreaker
27612,1,1.0,1.0,Swim,Billabong
26846,1,,,Sleep & Lounge,Majestic International
20707,1,1.0,1.0,Jeans,Harbor Bay
28021,1,,,Swim,Beach Rays
11370,1,,,Intimates,Flakisima
26465,1,,,Sleep & Lounge,Alexander Del Rossa
16124,1,3.0,0.3333333333333333,Tops & Tees,Carhartt
3207,1,3.0,0.3333333333333333,Dresses,Jessica Howard
19836,1,,,Suits & Sport Coats,Tommy Hilfiger
25103,1,1.0,1.0,Socks,House of Cheviot
3528,1,,,Dresses,2b by bebe
16823,1,2.0,0.5,Tops & Tees,Eddie Bauer
23071,1,4.0,0.25,Shorts,Hurley
1030,1,1.0,1.0,Sweaters,Eddie Bauer
11598,1,1.0,1.0,Intimates,Drawstrings
18722,1,,,Active,NEFF
13197,1,4.0,0.25,Swim,Aqua Sphere
3778,1,3.0,0.3333333333333333,Dresses,2b by bebe
28332,1,1.0,1.0,Accessories,The North Face
18594,1,2.0,0.5,Active,adidas
2848,1,3.0,0.3333333333333333,Active,2XU
3648,1,1.0,1.0,Dresses,2b by bebe
27674,1,1.0,1.0,Swim,TYR
17381,1,,,Fashion Hoodies & Sweatshirts,Alpinestars
9960,1,1.0,1.0,Sleep & Lounge,Charter Club
20468,1,2.0,0.5,Suits & Sport Coats,Paul Malone
16669,1,1.0,1.0,Tops & Tees,EAGLE
19487,1,3.0,0.3333333333333333,Sweaters,Roar
17088,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Hot Topic
4603,1,2.0,0.5,Jeans,Bullhead
22929,1,3.0,0.3333333333333333,Shorts,O'Neill
4865,1,,,Jeans,Bullhead
1870,1,1.0,1.0,Fashion Hoodies & Sweatshirts,O'Neill
6882,1,,,Shorts,Roxy
462,1,,,Tops & Tees,Fox
23140,1,1.0,1.0,Shorts,626 BLUE
27592,1,,,Swim,Quiksilver
22363,1,1.0,1.0,Pants,O'Neill
17489,1,,,Fashion Hoodies & Sweatshirts,Club Room
23097,1,3.0,0.3333333333333333,Shorts,Kenneth Cole
17315,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Blue Marlin
7935,1,1.0,1.0,Blazers & Jackets,Sutton Studio
18857,1,,,Sweaters,IZOD
17497,1,2.0,0.5,Fashion Hoodies & Sweatshirts,Tommy Bahama
4331,1,,,Jeans,Calvin Klein Jeans
